ID	Feed	SiteSection	Title	Description
httpswwwreuterscomarticlealphabetgoogleassistantadsrptfocuswhenitcomestodisclosingsponsorsyourgoogleassistantmaybemuteidUSL1N21J0E0feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	RPT-FOCUS-When it comes to disclosing sponsors, your Google Assistant may be mute	On stage at an investor
conference last month, Google's Chief Business Officer Philipp
Schindler identified a vexing challenge for the company's most
prized app: its virtual assistant
httpswwwreuterscomarticlebritaineuriborsentencesupdate2exbarclaysbankersjailedinbritainforriggingeuriboridUSL8N21J3RBfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-Ex-Barclays bankers jailed in Britain for rigging Euribor	* Convictions a fillip for UK Serious Fraud Office
(Adds details on defendants, conspiracy, investigation
httpswwwreuterscomarticleoriginhousemacrescolabsupdate1cannabiscompanycrescolabstobuyoriginhouseforaboutc11blnidUSL3N21J386feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Cannabis company Cresco Labs to buy Origin House for about C$1.1 bln	U.S. marijuana company Cresco Labs Inc
said on Monday it would buy pot distributor Origin House
for about C$1.1 billion  ($823.29 million) as it seeks to become
a leading player in California's cannabis market
httpswwwreuterscomarticleusindiaoyoairbnbairbnbtoinvest100200millioninindiasoyosourceidUSKCN1RD1N5feedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Airbnb to invest $100-200 million in India's OYO - source	Home-renting company Airbnb will invest between $100 and $200 million in SoftBank Group-backed Indian hotel start-up OYO, a source with direct knowledge of the matter told Reuters, as it dives deeper into the hotel-booking business
httpswwwcnncom20190401africaramaphosaantiimmigrantattacksintlindexhtml	CNN	africa	South African President calls for prosecution of perpetrators in anti-immigrant violence	South African President Cyril Ramaphosa asked law enforcement agents to identify and prosecute those involved in a recent spate of attacks on immigrants in the country
httpswwwreuterscomarticleusairlinesoutagesfaasaysglitchfixedusairlinesbackupidUSKCN1RD243feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	FAA says glitch fixed, U.S. airlines back up	U.S. airlines were back in operation on Monday after a series of system-wide outages delayed flights and fired-up customer complaints on social media
httpswwwreuterscomarticlekellogdivestitureferreroupdate1kelloggtosellkeeblercookieunitotherassetstoferrerofor13blnidUSL3N21J397feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Kellogg to sell Keebler cookie unit, other assets to Ferrero for $1.3 bln	Kellogg Co said on Monday it would
sell some assets including cookie brands Keebler and Famous Amos
to Nutella maker Ferrero Group for $1.3 billion, to focus on its
core cereal and snacks businesses
httpswwwreuterscomarticlemideaststocksmideaststocksdubaihits4monthhightoplenderelevatesegyptidUSL3N21J31SfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	MIDEAST STOCKS-Dubai hits 4-month high, top lender elevates Egypt	Dubai's stock market hit a four-month
high on Monday, partly lifted by its largest lender Emirates NBD
 as one of its businesses prepares to list on the
London Stock Exchange, while Egypt was boosted by its top lender
Commercial International Bank.
    The D
httpswwwreuterscomarticleairlinesoutagesupdate2faasaysglitchfixedusairlinesbackupidUSL3N21J2TWfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-FAA says glitch fixed, U.S. airlines back up	U.S. airlines were back in operation on
Monday after a series of system-wide outages delayed flights and
fired-up customer complaints on social media
https:www.foxnews.comworldnato-chief-plays-down-rows-as-allies-mark-70th-anniversary	FOX		NATO chief plays down rows as allies mark 70th anniversary	NATO Secretary-General Jens Stoltenberg is playing down differences among member countries as the military alliance marks its 70th anniversary in Washington this week
https:www.foxnews.comworldcar-of-thai-anti-junta-activist-torched-after-protest-rally	FOX		Car of Thai anti-junta activist torched after protest rally	An activist opposed to military rule in Thailand says his car was set on fire and gutted early Monday, just hours after he attended a rally protesting the Election Commission's alleged mismanagement of the March 24 general election
https:www.foxnews.compoliticsamerica-would-run-out-of-avocados-in-weeks-if-trump-shuts-border-with-mexico-grower-warns	FOX		America would run out of avocados in weeks if Trump shuts border with Mexico, grower warns	If President Trump follows through with his threat to close the Southern Border with Mexico this week, say goodbye to your avocado toast
https:www.foxnews.compoliticsvanessa-tyson-speaks-out-says-virginia-lt-gov-took-advantage-of-her-past-as-survivor-of-incest	FOX		Vanessa Tyson speaks out, says Lt. Gov. Fairfax took advantage of her past as an incest survivor	Vanessa Tyson, one of the two women accusing Justin Fairfax of sexual assault, said Monday that the Virginia lieutenant governor took advantage of her past as a survivor “of incest,” during her first televised interview
httpswwwreuterscomarticleususastockswallstreetopenshigherontradeprogresschinadataidUSKCN1RD26RfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Wall Street opens higher on trade progress, China data	U.S. stocks opened higher on Monday, as a surprise recovery in China factory activity and further signs of progress in the U.S.-China trade talks helped extend last quarter's upbeat mood
httpswwwreuterscomarticleuskellogdivestitureferrerokelloggtosellkeeblercookieunitotherassetstoferrerofor13billionidUSKCN1RD2EVfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Kellogg to sell Keebler cookie unit, other assets to Ferrero for $1.3 billion	Kellogg Co said on Monday it would sell some assets including cookie brands Keebler and Famous Amos to Nutella maker Ferrero Group for $1.3 billion, to focus on its core cereal and snacks businesses
httpswwwreuterscomarticlefxallmadeutscheboersedeutscheboerseinterestedinfxtradingplatformfxallhandelsblattidUSFWN21J0UYfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Deutsche Boerse interested in FX trading platform FXall -Handelsblatt	German stock exchange operator
Deutsche Boerse is interested in buying foreign
exchange trading platform FXall, Handelsblatt business daily
reported on Monday
httpswwwreuterscomarticleusastocksusstockssnapshotwallstopenshigherontradeprogresschinadataidUSL3N21J3DUfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	US STOCKS SNAPSHOT-Wall St opens higher on trade progress, China data	U.S. stocks opened higher on Monday, as
a surprise recovery in China factory activity and further signs
of progress in the U.S.-China trade talks helped extend last
quarter's upbeat mood
https:www.foxnews.comuschild-welfare-agencies-scrutinized-after-teens-brutal-death	FOX		Child welfare agencies scrutinized after teen's brutal death	Pennsylvania officials are scheduled to release a report on how child welfare agencies handled the case of a teenager who endured years of abuse before her 2016 rape and murder
https:www.usatoday.comstorylifepeople20190401james-bond-actress-tania-mallet-dead-773329657002	USAToday	newstopstories	&apos;James Bond&apos; actress Tania Mallet dies at 77, mourned by cousin Helen Mirren	Tania Mallet, who played Bond girl character of Tilly Masterson alongside Sean Connery in "Goldfinger," has died at the age of 77
https:www.usatoday.comstorysportsncaab20190401ncaa-tournament-final-four-can-5-seed-auburn-bounce-virginia3328581002	USAToday	newstopstories	Final Four preview: No. 1 Virginia vs. No. 5 Auburn &mdash; which team has the edge?	Auburn has gotten the best of blue-bloods in this NCAA tournament, but can it continue to take down giants when facing Virginia in the Final Four
https:www.usatoday.comstorysportsncaab20190401ncaa-tournament-final-four-preview-michigan-state-texas-tech3329015002	USAToday	newstopstories	Final Four preview: No. 2 Michigan State vs. No. 3 Texas Tech &mdash; which team has the edge?	Michigan State and Texas Tech meet in the Final Four in a battle of veteran teams. So, which squad has the edge
httpswwwreuterscomarticleusukraineelectioncomediantakescommandingleadinukrainepresidentialvoteidUSKCN1RD1HGfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Comedian takes commanding lead in Ukraine presidential vote	A comedian with no political experience took a commanding lead in the first round of Ukraine's presidential election, offering a fresh face to voters fed up with corruption in a country on the front line of the West's standoff with Russia
httpswwwreuterscomarticleusbritaincrimesummitukpmmayholdsknifecrimesummitwithteachersorderedtoidentifyviolentyouthsidUSKCN1RD2FRfeedTypeRSS&feedNameworldNews	Reuters	worldNews	UK PM May holds knife-crime summit with teachers ordered to identify violent youths	Prime Minister Theresa May held a special meeting on tackling Britain's soaring knife-crime rate on Monday after the government announced new plans that could make teachers and health workers responsible for tackling violent behavior
httpswwwcnncom20190401entertainmentnipseyhusslelaurenlondonindexhtml	CNN	entertainment	The love Nipsey Hussle left behind	Music brought Nipsey Hussle together with his great love
httpswwwcnncomtravelarticlepridearoundtheworld2019indexhtml	CNN	cle	Celebrating Pride around the world	As 2019 marks the 50th anniversary of the Stonewall protests, Pride events around the world take on special significance. Find out where to go and what to do
https:www.usatoday.comstorylifemusic20190331rihanna-drake-lebron-james-more-celebs-mourn-rapper-nipsey-hussle3328281002	USAToday	newstopstories	Rihanna, Bruno Mars, more mourn rapper Nipsey Hussle: &apos;Breaks my heart to see he&apos;s gone&apos;	News of the shooting death of rapper Nipsey Hussle is sending shock waves through the music community, sparking tributes from fellow artists and fans
https:www.usatoday.comvideosnewsnation-now20190401firefighters-rescue-cute-dog-trapped-under-rocks3329782002	USAToday	newstopstories	Firefighters rescue trapped dog	Sweet moments captured on camera when Captain Bryant rescued a trapped puppy buried under some rocks. Nathan Rousseau Smith has the story
https:www.usatoday.comstorynewshealth20190401cancer-treatment-immune-system-therapy-showing-promise3329521002	USAToday	newstopstories	Immune system therapy shows promise fighting cancer	A treatment that helps the immune system fight deadly blood cancers is showing early signs of promise against some solid tumors
https:www.usatoday.comvideostravel20190401these-tripadvisors-best-places-go-20193330090002	USAToday	newstopstories	These are TripAdvisor&apos;s best places to go in 2019	Did your favorite city make the list of best places to go? TripAdvisor recently announced the winners of its 2019 Travelers&apos; Choice award for top destinations
httpswwwreuterscomarticleususacourtcensustrumpjumpsintolegalfrayover2020censusquestionidUSKCN1RD2DSfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Trump jumps into legal fray over 2020 census question	U.S. President Donald Trump on Monday said the nation's 2020 census would be "meaningless" without the inclusion of a controversial citizenship question, wading into the legal fight over the nationwide count
httpswwwreuterscomarticleuschinanewzealanddontdiscriminateagainstourfirmschinasxitellsnewzealandidUSKCN1RD14QfeedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Don't discriminate against our firms, China's Xi tells New Zealand	President Xi Jinping called upon New Zealand on Monday not to discriminate against Chinese companies during a meeting with Prime Minister Jacinda Ardern, whose country has rejected a bid by Chinese telecom giant Huawei to build a 5G mobile network
httpswwwreuterscomarticleususacourtsudanussupremecourtturnsawayfamiliesofdeadusscolesailorsinsudansuitidUSKCN1RD2GZfeedTypeRSS&feedNameworldNews	Reuters	worldNews	U.S. Supreme Court turns away families of dead USS Cole sailors in Sudan suit	The Supreme Court on Monday turned away a bid by family members of 17 U.S. sailors killed in the 2000 al Qaeda bombing of the Navy destroyer USS Cole to collect some $35 million in damages from Sudan for its alleged role in the attack, six days after also ruling against Americans injured in the attack
